m_clock,x,y,z,q_x,q_y,q_z,q_w,rf_s,rr_s,fl_s,rl_s,lr_d,rr_d,fl_d,fr_d,rm_d,lm_d,lb_rot,rb_rot,ld_rot,rd_rot,slip,slow_slip,wrf_x,wrf_y,wrf_z,wrc_x,wrc_y,wrc_z,wrb_x,wrb_y,wrb_z,wlf_x,wlf_y,wlf_z,wlc_x,wlc_y,wlc_z,wlb_x,wlb_y,wlb_z
781815035.000128, -195.266200, -261.990220, -86.646375, 0.153318, 0.116226, -0.781228, 0.593858, -0.172786, 0.156977, -0.248675, 0.226305, 116.137815, 116.269633, 114.208424, 113.802379, 117.217184, 111.902058, 0.039391, -0.022350, -0.038539, -0.050000, 0.612078, nan, 13.169327, 0.023879, -281.633881, -9.102110, -124.771545, -494.776672, 29.787075, 105.085724, -1009.513855, -10.120487, -24.455444, -670.533691, 36.655548, -30.263189, -394.601074, -65.908195, 90.528564, -904.493530
781815036.000145, -195.272898, -262.012579, -86.654979, 0.154487, 0.117808, -0.782249, 0.591896, -0.172786, 0.156977, -0.248675, 0.226305, 116.305292, 116.436763, 114.325245, 113.918645, 117.385222, 112.012472, 0.041953, -0.030744, -0.044482, -0.050000, 0.587872, nan, 21.971275, 24.776880, -263.725677, 31.251299, -101.806671, -448.404053, 32.152405, 29.507538, -1067.052734, -45.310616, -8.907087, -676.272339, 13.637577, -60.243015, -380.962097, -53.896782, 101.200592, -923.738159
781815037.000162, -195.279165, -262.035736, -86.664672, 0.155585, 0.119080, -0.783225, 0.590060, -0.172786, 0.156977, -0.248675, 0.226305, 116.472727, 116.603831, 114.442020, 114.034997, 117.553275, 112.122865, 0.045781, -0.038934, -0.049945, -0.050000, 0.446093, nan, -16.473652, 19.553675, -287.038849, 81.762665, 8.725405, -462.038025, 45.478729, 17.004784, -1043.153198, -69.350143, 43.622772, -652.081543, -21.108437, -86.983559, -323.087585, -59.382069, 120.991692, -909.800903
781815038.000178, -195.285655, -262.050231, -86.670799, 0.155001, 0.119666, -0.784915, 0.587847, -0.172786, 0.156977, -0.248675, 0.226305, 116.640236, 116.770907, 114.558861, 114.151259, 117.721158, 112.233270, 0.046490, -0.040059, -0.050000, -0.050000, 0.479882, 0.283438, 15.562946, -11.737288, -354.056793, 25.809425, -33.544724, -451.431030, 51.990631, 9.687889, -976.069336, -1.876420, 14.452755, -605.128052, -13.913236, -124.477913, -401.365509, -11.770149, 105.616364, -1030.737427
781815039.000195, -195.292625, -262.071149, -86.680746, 0.154790, 0.120996, -0.786183, 0.585932, -0.172786, 0.156977, -0.248675, 0.226305, 116.807699, 116.937988, 114.675847, 114.267530, 117.889249, 112.343690, 0.044278, -0.036275, -0.050000, -0.050000, 0.458963, nan, 4.474936, -29.250639, -364.162659, 33.668770, -15.182167, -463.165955, 74.331619, 0.059608, -918.397949, 16.212145, 17.653263, -553.443115, -25.135895, -114.714096, -415.645630, -37.700771, 136.284149, -1002.992432
781815040.000212, -195.299136, -262.091405, -86.689409, 0.154420, 0.121199, -0.787569, 0.584124, -0.172786, 0.156977, -0.248675, 0.226305, 116.975075, 117.105066, 114.792705, 114.383728, 118.057099, 112.454098, 0.042419, -0.032356, -0.050000, -0.050000, 0.488526, nan, -11.097155, -48.241371, -385.556824, 23.999245, -9.239746, -480.379578, 52.027695, 17.648129, -932.553223, -13.594072, 8.679813, -564.561157, -43.858608, -100.049248, -400.428314, -34.799248, 116.459984, -1021.097595
781815041.000229, -195.305764, -262.111989, -86.695984, 0.153691, 0.120921, -0.789121, 0.582276, -0.172786, 0.156977, -0.248675, 0.226305, 117.142654, 117.272069, 114.909601, 114.499965, 118.225388, 112.564466, 0.044616, -0.028823, -0.050000, -0.050000, 0.420415, nan, -34.830303, -51.937992, -325.643188, 34.227760, -22.600250, -534.442505, 23.530289, 60.662338, -955.401367, -11.231586, 31.118620, -649.411987, -21.311037, -71.914162, -394.814178, -38.057171, 84.240936, -966.987549
781815042.000246, -195.312020, -262.130344, -86.702217, 0.152622, 0.120247, -0.790675, 0.580586, -0.172786, 0.156977, -0.248675, 0.226305, 117.310091, 117.439253, 115.026311, 114.616413, 118.393305, 112.674902, 0.047039, -0.022689, -0.050000, -0.050000, 0.467107, nan, -31.035854, -42.082535, -291.794708, 45.616280, -45.663284, -530.604004, 37.496841, 100.938644, -940.711060, -6.637085, 66.669777, -662.469910, -12.746557, -80.177261, -358.727417, -1.662659, 11.888245, -1014.436829
781815043.000263, -195.317377, -262.148488, -86.708092, 0.151519, 0.119441, -0.792031, 0.579191, -0.172786, 0.156977, -0.248675, 0.226305, 117.477532, 117.606251, 115.143216, 114.732572, 118.561349, 112.785323, 0.050521, -0.014015, -0.049860, -0.050000, 0.413223, 0.281507, -35.485760, -56.509224, -281.890930, 39.028236, -7.353214, -531.861938, 45.607933, 171.944122, -939.863770, -17.394806, 74.966782, -696.658997, -25.215191, -82.003235, -327.808197, 13.134705, -0.094505, -983.510620
781815044.000280, -195.323528, -262.166471, -86.714355, 0.149773, 0.118303, -0.793503, 0.577863, -0.172786, 0.156977, -0.248675, 0.226305, 117.644967, 117.773313, 115.260065, 114.848951, 118.729194, 112.895688, 0.052283, -0.005360, -0.047165, -0.050000, 0.441058, nan, -31.080256, -27.972496, -302.488281, 15.468094, -26.092537, -490.163300, 27.565262, 128.773712, -890.281433, -26.959044, 23.608704, -676.487366, -21.652723, -68.887138, -337.883362, 66.666870, -27.500633, -986.232666
781815045.000297, -195.330523, -262.188441, -86.722162, 0.150431, 0.119581, -0.794237, 0.576419, -0.172786, 0.156977, -0.248675, 0.226305, 117.812455, 117.940484, 115.376916, 114.965240, 118.897254, 113.006122, 0.053163, -0.001737, -0.050000, -0.050000, 0.522208, nan, -12.100201, 25.757092, -295.900604, 2.469635, -49.776077, -535.039429, 52.211796, 111.782463, -919.513672, -58.407101, 25.679798, -670.751953, -31.749252, -71.948364, -349.462616, 59.220497, -28.366753, -1007.244873
781815046.000314, -195.337179, -262.209687, -86.730437, 0.150526, 0.120810, -0.795128, 0.574908, -0.172786, 0.156977, -0.248675, 0.226305, 117.979867, 118.107500, 115.493634, 115.081526, 119.065403, 113.116450, 0.048821, 0.000945, -0.050000, -0.050000, 0.403996, nan, -3.378609, 68.054672, -426.336060, 25.705746, -81.449585, -455.927826, 16.856686, 82.036621, -882.730347, -37.374191, 47.933308, -534.373474, -37.314083, -94.165787, -375.499054, 50.277817, -4.603230, -1115.885498
781815047.000331, -195.345601, -262.231678, -86.737801, 0.151018, 0.122544, -0.796158, 0.572983, -0.172786, 0.156977, -0.248675, 0.226305, 118.147496, 118.274699, 115.610660, 115.197749, 119.233370, 113.226958, 0.041427, 0.000900, -0.050000, -0.050000, 0.473319, nan, 0.790604, 31.961117, -455.631958, 45.895512, -66.036133, -432.111267, 7.191019, 45.092918, -925.712036, -22.584473, 83.828545, -524.401428, -51.024910, -127.042374, -395.507233, 16.261810, 44.084904, -1075.527466
781815048.000348, -195.353804, -262.254518, -86.745642, 0.150783, 0.123182, -0.797655, 0.570822, -0.172786, 0.156977, -0.248675, 0.226305, 118.314789, 118.441691, 115.727390, 115.314098, 119.401372, 113.337394, 0.042630, 0.000072, -0.050000, -0.050000, 0.288612, 0.272105, 4.754911, -4.815102, -458.473236, 34.581051, -25.967834, -417.114563, -9.799500, 2.836411, -931.835815, -7.743149, 37.656769, -535.162415, -46.629242, -104.605774, -416.568909, 14.336262, 90.888290, -1049.087646
781815049.000365, -195.362128, -262.277245, -86.753578, 0.150478, 0.124109, -0.799182, 0.568561, -0.172786, 0.156977, -0.248675, 0.226305, 118.482249, 118.608817, 115.844253, 115.430387, 119.569700, 113.447804, 0.040228, -0.000686, -0.050000, -0.050000, 0.481218, nan, 1.572792, -61.174171, -416.214081, 28.614651, 14.371185, -422.694611, -0.021309, 15.475983, -933.813660, 4.805737, 1.505898, -546.324402, -18.446850, -45.074490, -421.387543, -6.789783, 99.498611, -960.970947
781815050.000382, -195.369190, -262.295774, -86.760887, 0.149841, 0.124710, -0.800547, 0.566674, -0.172786, 0.156977, -0.248675, 0.226305, 118.649679, 118.775793, 115.961060, 115.546640, 119.737440, 113.558149, 0.042599, 0.003713, -0.050000, -0.050000, 0.455120, nan, -15.391670, -57.894432, -384.043884, -1.979883, -14.795374, -414.538971, 36.350914, 56.584076, -963.897888, -29.463066, -72.194260, -566.847778, 24.929012, 12.073366, -456.751038, 22.908298, 57.476547, -988.373169
781815051.000399, -195.376255, -262.315141, -86.767207, 0.149078, 0.125297, -0.801868, 0.564875, -0.172786, 0.156977, -0.248675, 0.226305, 118.817022, 118.942956, 116.077800, 115.662936, 119.905374, 113.668479, 0.045370, 0.004794, -0.050000, -0.050000, 0.456656, nan, -19.565773, -8.999378, -425.533997, 0.981141, 15.299931, -396.522827, 21.260769, 24.610435, -942.559082, -48.018646, -74.560608, -571.400879, 39.873081, 29.891237, -495.464020, 12.665724, 43.572487, -1001.719116
781815052.000415, -195.384434, -262.334965, -86.775895, 0.149332, 0.126492, -0.803103, 0.562783, -0.172786, 0.156977, -0.248675, 0.226305, 118.984775, 119.110089, 116.194750, 115.779211, 120.073605, 113.778951, 0.046065, 0.003772, -0.050000, -0.050000, 0.520910, nan, -11.573200, 13.008480, -498.028503, -1.923000, 28.163517, -367.985779, 7.281769, -24.425987, -903.112061, -32.617973, -84.228653, -435.924377, 17.120998, 3.559334, -518.895386, -2.061381, 93.701515, -1015.793579
781815053.000432, -195.392247, -262.352812, -86.783466, 0.149084, 0.127537, -0.804375, 0.560793, -0.172786, 0.156977, -0.248675, 0.226305, 119.152073, 119.276997, 116.311595, 115.895450, 120.241446, 113.889372, 0.047118, 0.008803, -0.050000, -0.050000, 0.525042, 0.258467, -1.702377, -23.684399, -514.751953, -7.061845, -12.409876, -355.672852, 63.100739, -23.403091, -920.969849, -18.361750, -58.458405, -424.950439, 8.442980, -28.766695, -510.777435, -19.769932, 117.534691, -1080.664795
781815054.000449, -195.400614, -262.372308, -86.792342, 0.149266, 0.128088, -0.806036, 0.558229, -0.172786, 0.156977, -0.248675, 0.226305, 119.319584, 119.444151, 116.428439, 116.011762, 120.409935, 113.999765, 0.049771, 0.011697, -0.050000, -0.050000, 0.566655, nan, 10.604839, -34.173534, -449.871124, -15.112082, 3.977966, -392.275208, 39.227608, -0.795746, -950.761841, -3.638668, -11.800074, -471.116333, 23.341225, -75.370300, -415.881836, -63.638588, 118.633286, -1071.806030
781815055.000466, -195.408319, -262.389545, -86.798865, 0.149036, 0.127581, -0.807510, 0.556272, -0.172786, 0.156977, -0.248675, 0.226305, 119.486962, 119.611035, 116.545163, 116.127917, 120.577453, 114.110205, 0.051739, 0.018355, -0.050000, -0.050000, 0.438085, nan, -21.212963, -72.466896, -439.103668, -37.145721, 5.335371, -414.931061, 165.112061, 115.929092, -861.397095, -34.246628, -22.792530, -523.668335, 21.375015, -76.745354, -374.227478, -41.529045, 85.022980, -1066.526001
781815056.000483, -195.417376, -262.408376, -86.805588, 0.149142, 0.126802, -0.808925, 0.554363, -0.172786, 0.156977, -0.248675, 0.226305, 119.654489, 119.778347, 116.662126, 116.244454, 120.745611, 114.220614, 0.054259, 0.027674, -0.050000, -0.050000, 0.551058, nan, -9.159570, -75.116028, -349.898376, -53.813698, -26.692907, -490.414429, 132.281082, 136.806061, -789.038452, -47.135311, -51.168308, -548.890991, 30.881977, -63.578018, -377.733917, 12.195976, 85.172318, -1109.729858
781815057.000500, -195.424405, -262.424217, -86.810468, 0.149343, 0.125486, -0.810238, 0.552688, -0.172786, 0.156977, -0.248675, 0.226305, 119.821941, 119.945364, 116.778924, 116.360683, 120.913548, 114.330975, 0.055938, 0.040741, -0.050000, -0.050000, 0.352708, nan, 6.621508, -78.938667, -402.032227, -65.786133, -63.112812, -461.924622, 115.989143, 119.793976, -865.315063, -61.677834, -68.446465, -539.094360, -34.994072, -92.220268, -347.011688, 8.930748, 122.208839, -1075.711548
781815058.000517, -195.432832, -262.442497, -86.818086, 0.147845, 0.124402, -0.811990, 0.550762, -0.172786, 0.156977, -0.248675, 0.226305, 119.989464, 120.112485, 116.895750, 116.476951, 121.081724, 114.441430, 0.059400, 0.047275, -0.050000, -0.050000, 0.361748, 0.300293, -13.476936, -40.081596, -407.599548, -41.857967, -82.966484, -411.114166, 73.613182, 183.536133, -873.218018, -67.525459, -15.165710, -565.733643, -14.523014, -110.285057, -373.167236, 38.331451, 95.058586, -1084.215576
781815059.000534, -195.441512, -262.459977, -86.823856, 0.147774, 0.123247, -0.813226, 0.549215, -0.172786, 0.156977, -0.248675, 0.226305, 120.156949, 120.279605, 117.012612, 116.593158, 121.250001, 114.551834, 0.058676, 0.046544, -0.050000, -0.050000, 0.660564, nan, -29.367580, -4.750572, -360.342651, -6.858582, -136.819519, -426.419617, 72.358368, 212.069977, -952.988037, -92.381226, -52.481258, -516.821960, -30.562214, -146.735687, -439.115540, 66.108551, 126.213348, -1109.855225
781815060.000551, -195.451306, -262.478917, -86.832027, 0.146875, 0.123619, -0.814520, 0.547452, -0.172786, 0.156977, -0.248675, 0.226305, 120.324278, 120.446606, 117.129477, 116.709500, 121.417730, 114.662261, 0.057734, 0.034432, -0.050000, -0.050000, 0.524004, nan, -4.543005, 12.936640, -482.659424, -21.386997, -182.038986, -344.214478, -67.683479, 144.559753, -949.324341, -9.430655, -42.729622, -465.635712, 8.118118, -137.702881, -529.758545, 95.551254, 199.191971, -1018.368286
