m_clock,x,y,z,q_x,q_y,q_z,q_w,rf_s,rr_s,fl_s,rl_s,lr_d,rr_d,fl_d,fr_d,rm_d,lm_d,lb_rot,rb_rot,ld_rot,rd_rot,slip,slow_slip,wrf_x,wrf_y,wrf_z,wrc_x,wrc_y,wrc_z,wrb_x,wrb_y,wrb_z,wlf_x,wlf_y,wlf_z,wlc_x,wlc_y,wlc_z,wlb_x,wlb_y,wlb_z
781815033.000094, -195.093986, -261.584190, -86.446362, 0.154897, 0.109555, -0.741446, 0.643632, -0.172786, 0.156977, -0.248675, 0.226305, 115.802926, 115.935514, 113.974715, 113.569791, 116.881139, 111.681218, 0.083583, 0.055344, -0.050000, -0.050000, 0.799092, 0.644002, 14.742606, 11.371020, -452.308533, 10.848797, -60.831497, -402.613403, 55.720512, 83.040131, -1041.441772, -63.661129, -40.786438, -555.543091, -3.026465, -9.485130, -393.092255, 2.137400, 36.649208, -1022.475708
781815034.000111, -195.094391, -261.593769, -86.447092, 0.155863, 0.111097, -0.741672, 0.642874, -0.172786, 0.156977, -0.248675, 0.226305, 115.970401, 116.102620, 114.091651, 113.686087, 117.049239, 111.791652, 0.079550, 0.046553, -0.050000, -0.050000, 0.651760, nan, 24.464191, 33.893570, -434.598755, 20.265751, -109.204239, -381.148163, 38.190590, 56.476242, -1091.521729, -27.825653, -16.586264, -516.118042, -14.325854, 22.066187, -381.357330, -28.367071, -0.060955, -1019.885193
781815035.000128, -195.094391, -261.603103, -86.449817, 0.156259, 0.111085, -0.742261, 0.642099, -0.172786, 0.156977, -0.248675, 0.226305, 116.137815, 116.269633, 114.208424, 113.802379, 117.217184, 111.902058, 0.079711, 0.043509, -0.050000, -0.050000, 0.808363, nan, 21.089594, 76.036697, -558.923767, -24.663433, -97.952621, -349.520325, 77.794128, 41.775341, -986.574036, -20.213282, -18.165060, -412.489197, 2.252338, -12.360996, -402.856018, -31.110577, 2.509241, -1183.047485
781815036.000145, -195.094368, -261.608846, -86.451403, 0.155197, 0.110764, -0.742956, 0.641608, -0.172786, 0.156977, -0.248675, 0.226305, 116.305292, 116.436763, 114.325245, 113.918645, 117.385222, 112.012472, 0.084168, 0.045621, -0.050000, -0.050000, 0.884854, nan, -9.653533, 0.683497, -583.422852, -13.416811, -47.506416, -344.965332, 50.889252, 72.206818, -938.385437, -53.713081, -81.467674, -369.921021, 13.423029, -1.041209, -417.841705, -29.303665, 101.143646, -1113.760742
781815037.000162, -195.094612, -261.614133, -86.452200, 0.153710, 0.110852, -0.743890, 0.640869, -0.172786, 0.156977, -0.248675, 0.226305, 116.472727, 116.603831, 114.442020, 114.034997, 117.553275, 112.122865, 0.095736, 0.048545, -0.050000, -0.050000, 0.822074, nan, -18.144579, 5.874934, -416.723663, -16.463966, -21.813282, -392.465027, 35.023098, 56.990597, -1001.245422, -78.136978, -82.849960, -517.389771, -6.645104, 10.688290, -360.826355, 12.929495, 29.328011, -937.921631
781815038.000178, -195.094720, -261.620357, -86.454439, 0.152610, 0.110731, -0.744553, 0.640382, -0.172786, 0.156977, -0.248675, 0.226305, 116.640236, 116.770907, 114.558861, 114.151259, 117.721158, 112.233270, 0.101596, 0.055130, -0.050000, -0.050000, 0.790210, 0.733324, -32.809483, -7.867461, -444.161560, -6.064545, -10.414282, -371.965759, 80.800644, 113.521347, -914.676331, -85.902336, -80.090981, -567.197266, 16.443151, -46.387703, -333.149506, 53.797020, 64.128502, -991.499451
781815039.000195, -195.094974, -261.628524, -86.455739, 0.152456, 0.109863, -0.745248, 0.639760, -0.172786, 0.156977, -0.248675, 0.226305, 116.807699, 116.937988, 114.675847, 114.267530, 117.889249, 112.343690, 0.105085, 0.055857, -0.050000, -0.050000, 0.775212, nan, -18.399996, 20.092304, -474.662262, -46.535660, -53.697006, -405.524231, 90.026993, 114.303444, -920.962646, -82.583572, -146.119049, -508.350159, 11.357291, -30.698132, -370.938843, 61.682739, 113.102707, -1089.667725
781815040.000212, -195.094675, -261.634758, -86.457472, 0.152009, 0.108835, -0.745904, 0.639277, -0.172786, 0.156977, -0.248675, 0.226305, 116.975075, 117.105066, 114.792705, 114.383728, 118.057099, 112.454098, 0.110205, 0.053130, -0.050000, -0.050000, 0.890857, nan, -30.996780, 2.272196, -480.212860, 1.774032, -0.333910, -372.763000, -1.334153, 79.747009, -1013.469604, -82.769318, -122.166084, -463.132477, 12.303253, -28.723986, -355.113373, 77.950943, 103.923111, -1100.889648
781815041.000229, -195.093781, -261.640333, -86.459129, 0.150767, 0.108954, -0.746432, 0.638935, -0.172786, 0.156977, -0.248675, 0.226305, 117.142654, 117.272069, 114.909601, 114.499965, 118.225388, 112.564466, 0.114606, 0.054896, -0.050000, -0.050000, 0.754504, nan, -46.494041, -65.226334, -330.854645, -7.682709, -40.339684, -389.524414, 5.122151, 119.214813, -1062.929077, -20.268627, -122.695053, -605.248901, 21.250252, -25.511625, -356.077515, 61.454819, 106.178131, -955.436218
781815042.000246, -195.094099, -261.646036, -86.460857, 0.149149, 0.108340, -0.747022, 0.638729, -0.172786, 0.156977, -0.248675, 0.226305, 117.310091, 117.439253, 115.026311, 114.616413, 118.393305, 112.674902, 0.119754, 0.057835, -0.049800, -0.050000, 0.820047, nan, -36.247150, -69.869141, -341.518311, 5.073743, -3.279253, -470.003754, 70.165405, 165.124634, -1028.333862, -103.242050, -173.253906, -680.378296, 15.301154, -21.493896, -367.114899, 88.173782, 82.369873, -1012.591431
781815043.000263, -195.093790, -261.652724, -86.460558, 0.147952, 0.107695, -0.747336, 0.638750, -0.172786, 0.156977, -0.248675, 0.226305, 117.477532, 117.606251, 115.143216, 114.732572, 118.561349, 112.785323, 0.123102, 0.061050, -0.050000, -0.050000, 0.707303, 0.704041, -38.016708, -76.141594, -476.043243, -17.360392, -45.900986, -448.669373, 43.335121, 227.234558, -897.776672, -76.694847, -150.149475, -498.437073, 14.110531, -58.296783, -396.703827, 92.324821, 121.463425, -1018.753418
781815044.000280, -195.093962, -261.660641, -86.461341, 0.147456, 0.107081, -0.747781, 0.638447, -0.172786, 0.156977, -0.248675, 0.226305, 117.644967, 117.773313, 115.260065, 114.848951, 118.729194, 112.895688, 0.129270, 0.060431, -0.050000, -0.050000, 0.677933, nan, -68.334190, -31.410427, -465.472412, -23.569344, -31.728428, -459.107208, -1.578562, 169.016739, -931.085510, -91.725479, -92.992722, -522.093750, -19.057129, -74.777374, -360.823700, 138.833313, 56.900269, -1087.564697
781815045.000297, -195.094223, -261.665504, -86.460795, 0.146434, 0.107444, -0.748485, 0.637795, -0.172786, 0.156977, -0.248675, 0.226305, 117.812455, 117.940484, 115.376916, 114.965240, 118.897254, 113.006122, 0.135054, 0.063457, -0.050000, -0.050000, 0.725135, nan, -37.712444, -59.088745, -444.734528, 7.572112, -60.501434, -413.131042, 1.862850, 115.610992, -1057.299561, -42.133930, -127.653069, -560.974365, 20.268394, -66.313950, -424.534058, 71.703285, 130.966965, -1010.730469
781815046.000314, -195.094451, -261.670254, -86.460892, 0.145605, 0.108243, -0.748936, 0.637320, -0.172786, 0.156977, -0.248675, 0.226305, 117.979867, 118.107500, 115.493634, 115.081526, 119.065403, 113.116450, 0.139209, 0.060018, -0.050000, -0.050000, 0.859895, nan, -23.476845, -53.723186, -448.103210, 4.838233, -46.587685, -392.995148, 7.005581, 118.126228, -1011.857178, -77.347076, -121.044617, -514.682312, 18.758635, -94.578957, -476.795959, 61.422916, 204.606049, -973.649170
781815047.000331, -195.095338, -261.678332, -86.462753, 0.145863, 0.108867, -0.749692, 0.636266, -0.172786, 0.156977, -0.248675, 0.226305, 118.147496, 118.274699, 115.610660, 115.197749, 119.233370, 113.226958, 0.140087, 0.053968, -0.050000, -0.050000, 0.802523, nan, 11.374258, 10.042088, -540.888672, 13.614792, -113.847137, -325.056305, -53.772423, 51.796356, -1029.955933, -13.381830, -89.302292, -418.485229, 5.375163, -118.263229, -475.380402, 54.762444, 243.882690, -1052.388428
781815048.000348, -195.095893, -261.683839, -86.463421, 0.145796, 0.108954, -0.750840, 0.634911, -0.172786, 0.156977, -0.248675, 0.226305, 118.314789, 118.441691, 115.727390, 115.314098, 119.401372, 113.337394, 0.143368, 0.051229, -0.050000, -0.050000, 0.806729, nan, -31.712294, -56.711308, -446.197205, -11.191145, -98.090309, -328.527100, -76.668304, 72.887192, -1081.818359, 28.598417, -56.486210, -500.774628, 15.614684, -83.756172, -446.904755, 27.858091, 249.075729, -947.373169
781815049.000365, -195.096743, -261.692445, -86.467444, 0.145653, 0.109817, -0.751957, 0.633471, -0.172786, 0.156977, -0.248675, 0.226305, 118.482249, 118.608817, 115.844253, 115.430387, 119.569700, 113.447804, 0.141305, 0.050739, -0.050000, -0.050000, 0.800621, 0.761493, -27.047436, 7.861530, -422.213043, -9.992695, -93.783958, -338.932739, -11.326611, 29.687515, -1103.012939, 61.663452, 0.680976, -565.052612, -9.165758, -149.365845, -384.396729, 5.068810, 210.517944, -988.961182
781815050.000382, -195.097268, -261.699569, -86.469107, 0.145130, 0.111960, -0.752906, 0.632088, -0.172786, 0.156977, -0.248675, 0.226305, 118.649679, 118.775793, 115.961060, 115.546640, 119.737440, 113.558149, 0.136547, 0.049207, -0.050000, -0.050000, 0.897116, nan, -7.122871, -25.995842, -368.465790, -5.928706, -119.433998, -353.528107, 5.988453, 45.938385, -1160.314087, 87.064331, 1.486812, -690.760742, 20.423162, -45.119785, -377.633301, -15.993811, 152.754486, -974.199219
781815051.000399, -195.098249, -261.708052, -86.473198, 0.146065, 0.113119, -0.753505, 0.630951, -0.172786, 0.156977, -0.248675, 0.226305, 118.817022, 118.942956, 116.077800, 115.662936, 119.905374, 113.668479, 0.130407, 0.049458, -0.050000, -0.050000, 0.725079, nan, -2.619025, 1.910471, -343.208191, 11.553358, -10.896854, -345.214935, 2.320797, -9.363781, -1184.458008, 2.482502, -19.033138, -574.657593, -6.893627, -116.828453, -338.033142, -32.306129, 171.843582, -980.683777
781815052.000415, -195.099295, -261.717335, -86.478512, 0.146164, 0.113398, -0.754768, 0.629366, -0.172786, 0.156977, -0.248675, 0.226305, 118.984775, 119.110089, 116.194750, 115.779211, 120.073605, 113.778951, 0.125622, 0.050750, -0.050000, -0.050000, 0.731558, nan, 21.215511, -65.463104, -313.102905, 13.080713, -0.972342, -338.267792, -15.149345, -61.101173, -1226.194336, 31.946041, -15.815644, -599.663940, -10.499054, -106.469109, -365.696472, -61.867760, 212.600128, -944.943359
781815053.000432, -195.100449, -261.727767, -86.484696, 0.146110, 0.113013, -0.756274, 0.627638, -0.172786, 0.156977, -0.248675, 0.226305, 119.152073, 119.276997, 116.311595, 115.895450, 120.241446, 113.889372, 0.121304, 0.052122, -0.050000, -0.050000, 0.661027, 0.738123, 23.677958, -32.145897, -271.103088, 22.532326, 2.570204, -280.634003, -38.840729, -119.368454, -1315.372437, 84.007034, -2.878616, -541.338257, -19.124743, -62.473763, -362.882507, -76.457108, 231.362305, -887.368530
781815054.000449, -195.101039, -261.735667, -86.488877, 0.145042, 0.113367, -0.757608, 0.626212, -0.172786, 0.156977, -0.248675, 0.226305, 119.319584, 119.444151, 116.428439, 116.011762, 120.409935, 113.999765, 0.119167, 0.054646, -0.050000, -0.050000, 0.688189, nan, 3.507983, 13.477400, -444.088593, 17.366093, -16.471539, -286.305664, 26.056602, -90.209717, -1106.065186, 30.556671, -22.019951, -567.649536, -38.934406, -97.482559, -358.250183, -72.068336, 193.546219, -994.721619
781815055.000466, -195.102051, -261.742554, -86.490552, 0.145142, 0.113204, -0.758768, 0.624812, -0.172786, 0.156977, -0.248675, 0.226305, 119.486962, 119.611035, 116.545163, 116.127917, 120.577453, 114.110205, 0.120535, 0.051706, -0.050000, -0.050000, 0.756623, nan, -0.772092, -71.018242, -334.201508, 9.140963, -14.280401, -399.827881, 36.175121, 14.937244, -1125.695068, 5.138182, -54.065083, -585.036072, -26.380209, -109.982758, -379.686218, -40.530991, 219.611908, -962.615295
781815056.000483, -195.103487, -261.747762, -86.489634, 0.145057, 0.113385, -0.760073, 0.623211, -0.172786, 0.156977, -0.248675, 0.226305, 119.654489, 119.778347, 116.662126, 116.244454, 120.745611, 114.220614, 0.120240, 0.051070, -0.050000, -0.050000, 0.828188, nan, -18.574356, -113.999283, -321.972198, 1.087543, -33.011955, -400.913086, -19.008114, 19.582100, -1207.250488, 64.459335, -95.255974, -585.006836, 25.980520, -54.734039, -452.222809, -58.856255, 290.910309, -801.237915
781815057.000500, -195.105297, -261.754317, -86.488741, 0.145518, 0.114227, -0.760875, 0.621969, -0.172786, 0.156977, -0.248675, 0.226305, 119.821941, 119.945364, 116.778924, 116.360683, 120.913548, 114.330975, 0.126894, 0.046561, -0.050000, -0.050000, 0.878534, nan, -26.236126, -78.658829, -467.822388, -13.558525, -72.026627, -378.531464, 18.995792, 85.931801, -988.318115, 7.995005, -77.582916, -490.615509, -12.403996, -114.092262, -455.747223, 10.847006, 240.289734, -1017.651672
781815058.000517, -195.106171, -261.761176, -86.490859, 0.145456, 0.114437, -0.761538, 0.621133, -0.172786, 0.156977, -0.248675, 0.226305, 119.989464, 120.112485, 116.895750, 116.476951, 121.081724, 114.441430, 0.127971, 0.049026, -0.050000, -0.050000, 0.832444, nan, -40.493027, 10.440933, -474.486267, 3.860776, -89.915649, -358.086060, 64.011436, 80.575653, -993.368225, 10.062999, -44.112007, -472.497131, -23.441883, -124.269028, -379.388489, -0.462341, 146.769806, -1112.812744
781815059.000534, -195.107547, -261.768379, -86.492840, 0.145760, 0.114825, -0.762347, 0.619997, -0.172786, 0.156977, -0.248675, 0.226305, 120.156949, 120.279605, 117.012612, 116.593158, 121.250001, 114.551834, 0.125555, 0.043382, -0.050000, -0.050000, 0.827512, 0.762242, -14.709330, -46.164131, -481.679108, 22.428762, -61.469872, -324.373596, -0.755020, 45.907333, -1008.229980, 27.213379, 21.675026, -499.872375, 4.505031, -80.527077, -371.897461, -19.431778, 104.814484, -1144.087402
781815060.000551, -195.110210, -261.778553, -86.495664, 0.146844, 0.115120, -0.763188, 0.618651, -0.172786, 0.156977, -0.248675, 0.226305, 120.324278, 120.446606, 117.129477, 116.709500, 121.417730, 114.662261, 0.121433, 0.033194, -0.050000, -0.050000, 0.770581, nan, -14.772165, 34.399914, -420.518433, -19.931185, -64.969429, -362.959106, 2.067282, 10.393280, -1068.211670, 28.214931, 90.732590, -512.145996, -25.792782, -176.547058, -351.548950, 33.143707, 152.173569, -1094.568970
