SCLK,SCLK_REL,ROVER_X [METERS],ROVER_Y [METERS],ROVER_Z [METERS],QUAT_X,QUAT_Y,QUAT_Z,QUAT_C,LF_DRIVE,LM_DRIVE,LR_DRIVE,RF_DRIVE,RM_DRIVE,RR_DRIVE,LF_STEER [RADIANS],LR_STEER [RADIANS],RF_STEER [RADIANS],RR_STEER [RADIANS],SLIP,LM_DRIVE_ANG_VEL,RM_DRIVE_ANG_VEL,LEFT_DIFFERENTIAL,RIGHT_DIFFERENTIAL
808085581.800711,716.4679009914398,-5.148593,7.034987,-1.626394,-0.068679,0.162862,0.676973,0.714469,-44.94934265050688,-42.72365793994686,-44.6446288566949,-46.582941387212486,-46.95964873531193,-46.593038890874595,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.20007768260584097,-0.168060302734375,-0.16856924095217968,0.013962294938274049,-0.026235374660252796
808085581.925756,716.592945933342,-5.148971,7.03893,-1.627679,-0.068579,0.163012,0.677165,0.714263,-44.97037801181796,-42.74468026615069,-44.66565841831107,-46.60394134941453,-46.98080279148053,-46.614053981666075,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19959751295460668,-0.1681181652295501,-0.1691716261914019,0.0145984264090657,-0.0268804505467414
808085582.05077,716.7179600000381,-5.149351,7.04286,-1.62896,-0.068932,0.163037,0.677262,0.714131,-44.99129608260045,-42.7657104140344,-44.686715394123894,-46.624864161593,-47.00181269337554,-46.635071123695525,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.199117461863441,-0.16822225241920413,-0.168060302734375,0.0145984264090657,-0.0268804505467414
808085582.17565,716.8428399562836,-5.149732,7.046795,-1.630244,-0.069155,0.162815,0.6768,0.714599,-45.01217612474284,-42.786635534052046,-44.70760263610282,-46.64578208177409,-47.02280005662761,-46.656086008646525,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19863792575326844,-0.16756187819701404,-0.1680603027344319,0.0145984264090657,-0.027014137142401664
808085582.300697,716.9678869247437,-5.150105,7.050717,-1.631524,-0.068951,0.162726,0.677124,0.714332,-45.0331987717218,-42.80770015846793,-44.72865282931161,-46.666811944356596,-47.04382991921011,-46.67708110939566,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19815774832009914,-0.16845369924029271,-0.16817570902740359,0.0147305477357271,-0.0276595950126647
808085582.425784,717.092973947525,-5.150486,7.054665,-1.632811,-0.069307,0.162883,0.67695,0.714426,-45.05424843588844,-42.82878456870095,-44.74966050259536,-46.68789635458961,-47.06490708462661,-46.69817276444519,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19767741707927322,-0.1685579348216412,-0.16850001661114658,0.0153667656704783,-0.0276595950126647
808085582.550669,717.2178589105606,-5.150863,7.058599,-1.634097,-0.068985,0.16249,0.677028,0.714473,-45.075209129929135,-42.84973740143323,-44.77058647978265,-46.708849842430936,-47.085817994306126,-46.71915376294055,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19719786174314355,-0.16777706637358916,-0.16744137301427106,0.0153667656704783,-0.0276595950126647
808085582.675674,717.3428639173508,-5.151239,7.062527,-1.635376,-0.069209,0.162771,0.676989,0.714424,-45.09625947256427,-42.87072820536923,-44.79165123817801,-46.72986542959552,-47.10678845853182,-46.74012673149264,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19671784544180498,-0.1679197055781749,-0.16775699441297476,0.0153667656704783,-0.0276595950126647
808085582.800812,717.4680019617081,-5.151617,7.066464,-1.636662,-0.069261,0.1628,0.676804,0.714588,-45.11731770975166,-42.891674267491915,-44.81277898294502,-46.75093817522429,-47.127811941929394,-46.761147055454785,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19623731827932125,-0.16738364603874037,-0.16800233298796277,0.015167523031490899,-0.027592246812314786
808085582.925721,717.5929110050201,-5.151992,7.070398,-1.637947,-0.068955,0.16243,0.676735,0.714767,-45.13828247762285,-42.91258672531694,-44.83374375081621,-46.77196447760798,-47.14876226242632,-46.78208227187861,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19575767047549328,-0.16742148743209198,-0.167724609375,0.0142142567783594,-0.0272700227797031
808085583.050656,717.717845916748,-5.152365,7.074328,-1.639226,-0.06908,0.16257,0.677078,0.714398,-45.159305958142795,-42.933541384583805,-44.85476002949872,-46.79295791869663,-47.16972346881812,-46.80296429718146,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19527792333755375,-0.167724609375,-0.16777701366175557,0.0142142567783594,-0.0272700227797031
808085583.17578,717.8429700136185,-5.152742,7.078256,-1.640506,-0.069285,0.162843,0.677082,0.714312,-45.180296431924944,-42.95456399233444,-44.87572364544394,-46.81397906880011,-47.19074145893683,-46.82395793094838,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19479744973309332,-0.16801406185100026,-0.16797715743334085,0.0142142567783594,-0.02713552583795393
808085583.30075,717.9679399728775,-5.15312,7.082188,-1.64179,-0.069024,0.162572,0.677049,0.71443,-45.20129168769927,-42.97571258762765,-44.896763351418485,-46.83494683981189,-47.21170199653716,-46.84494595331125,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19431756801345426,-0.16922943256602235,-0.167724609375,0.014148033079172772,-0.0264908801764249
808085583.425759,718.0929489135742,-5.153499,7.08613,-1.643076,-0.06919,0.162125,0.676858,0.714696,-45.22226599985879,-42.99673464706576,-44.91774752548371,-46.8559486438171,-47.23267630869668,-46.865877642943815,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19383753660600656,-0.16816444744629425,-0.16778249653686395,0.0138300871476531,-0.0264908801764249
808085583.550751,718.2179409265518,-5.153871,7.090048,-1.644351,-0.069686,0.162511,0.676465,0.714933,-45.243286662862374,-43.01765113429793,-44.9386640127159,-46.87692734783195,-47.25367461289352,-46.88683872265392,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19335757020060418,-0.1673425904095106,-0.1679971679518454,0.0138300871476531,-0.02628940623782576
808085583.675756,718.342945933342,-5.154242,7.093983,-1.645636,-0.069389,0.162659,0.67705,0.714375,-45.264357262611156,-43.038728969459044,-44.95973461246468,-46.89797769046709,-47.2746523425667,-46.9078196094124,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19287755389926559,-0.16861592749238888,-0.1678151156648579,0.013631360933599604,-0.02532216347754
808085583.800793,718.467983007431,-5.15462,7.097921,-1.646923,-0.069066,0.162188,0.676906,0.714649,-45.28532839812397,-43.059749985841336,-44.98072090258938,-46.91901827849506,-47.29569358949084,-46.92886810419441,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19239741446024955,-0.16811826840510652,-0.168280064752287,0.0126775773242115,-0.025254874349670307
808085583.925747,718.5929369926453,-5.154995,7.101857,-1.648203,-0.069382,0.162212,0.676665,0.714841,-45.306297565504785,-43.08079173664737,-45.00175542098441,-46.93996574864286,-47.31665868026175,-46.94986001887446,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1919175940805688,-0.16839599609375,-0.1677824899699683,0.012611362784342621,-0.024865445525371347
808085584.050762,718.7179520130157,-5.155366,7.105792,-1.649485,-0.069345,0.162117,0.676989,0.71456,-45.32732788202702,-43.10183652807609,-45.02276482520392,-46.960899114841595,-47.33767597988481,-46.970847327436786,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19143753932731605,-0.16833810342433284,-0.16811819540379216,0.012160886287844536,-0.024475826480255577
808085584.175785,718.8429749011993,-5.155742,7.109724,-1.650766,-0.069611,0.161957,0.676781,0.714767,-45.348277063167195,-43.12284791251295,-45.04377305289381,-46.98188302019844,-47.35872208853834,-46.99191616813187,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19095745436184508,-0.168060302734375,-0.16833804561153837,0.011458737385701958,-0.024153446778655
808085584.300753,718.9679429531097,-5.156114,7.113662,-1.652049,-0.069565,0.161674,0.676801,0.714817,-45.36932118274854,-43.143842189063434,-45.064797582439496,-47.002912013282184,-47.37972425717453,-47.01285298206494,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.19047757996638015,-0.1679971499078381,-0.168060302734375,0.0111408988013863,-0.02401911850886756
808085584.42586,719.0930500030518,-5.156487,7.117598,-1.653329,-0.069876,0.161749,0.676832,0.714739,-45.39036689799833,-43.164829833469405,-45.085915248288075,-47.023892387340304,-47.40075705620984,-47.03391323801043,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18999717182172593,-0.16775748781301597,-0.16811841574922295,0.011072241619267755,-0.02319191319913195
808085584.448648,719.115837931633,-5.156487,7.117598,-1.653329,-0.069876,0.161749,0.676832,0.714739,-45.39418134466178,-43.16865957964546,-45.08972899951914,-47.02771448376006,-47.40459445214219,-47.03774298418648,-1.7832423604028985e-09,4.4581060532360075e-09,7.132969441611594e-09,-9.807833134458255e-09,0.18990966670914197,-0.168060302734375,-0.16839599609375,0.011000001511623468,-0.02300000401569758
808085584.550615,719.2178049087524,-5.15686,7.121532,-1.654611,-0.069889,0.161429,0.67644,0.715182,-45.41125602104148,-43.18581055683171,-45.10681624717836,-47.044824043237895,-47.42175809475157,-47.05487239715876,-8.522085350756345e-05,0.00021305214104503313,0.0003408834140305538,-0.00046871470156802347,0.18951811590271933,-0.1682012909548514,-0.16832550198354665,0.010625111813331098,-0.0229847319424152
808085584.675756,719.342945933342,-5.157227,7.125466,-1.655891,-0.069821,0.161171,0.676415,0.71527,-45.43224932468366,-43.20690410709358,-45.127904623255745,-47.065876987951924,-47.44278867546382,-47.07587609744951,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18903757729621357,-0.16855823524742122,-0.16805504654632336,0.009789662924478425,-0.022716037608077465
808085584.800907,719.4680969715118,-5.157595,7.12941,-1.657173,-0.07026,0.160681,0.675897,0.715827,-45.4532968182757,-43.227902302198345,-45.14901507348986,-47.087006801972166,-47.463811153778806,-47.09693645895459,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18855700023779362,-0.16778282794799437,-0.16797685918080058,0.0088358800858259,-0.0214264430105686
808085584.925858,719.5930479764938,-5.157954,7.133345,-1.658451,-0.07012,0.160706,0.6747,0.716964,-45.47436547311009,-43.24890887559013,-45.16986459212421,-47.107956229927375,-47.48478305161553,-47.117893156577345,-0.00012783157327125243,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1880771913021349,-0.1681184828790635,-0.16784096966443388,0.0088358800858259,-0.0214264430105686
808085585.050872,719.7180619239807,-5.158301,7.137283,-1.65973,-0.070252,0.159987,0.674459,0.717338,-45.49537535497075,-43.2699607238028,-45.190843902513734,-47.12887902526563,-47.505850109831954,-47.138872466966866,-0.000127831735881,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18800926015846298,-0.16839599609375,-0.1685176625482965,0.0088358800858259,-0.0214264430105686
808085585.175684,719.8428739309311,-5.158642,7.141219,-1.661005,-0.069746,0.160239,0.674709,0.717096,-45.51635129864371,-43.290971354796056,-45.211854533506994,-47.14977051624738,-47.52693261329114,-47.15987588671852,-0.000127831735881,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18802027681819897,-0.16833821926774278,-0.16891406503514747,0.0088358800858259,-0.0214264430105686
808085585.300862,719.9680519104004,-5.158987,7.145162,-1.662281,-0.070265,0.160909,0.674534,0.71706,-45.537403289745264,-43.31200153293321,-45.23288471164415,-47.17073530538619,-47.547974174274714,-47.180893127391755,-8.52212741394766e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1880313257808745,-0.16800221753308034,-0.16809315083038961,0.0088358800858259,-0.0212914355946445
808085585.425607,720.09279692173,-5.159332,7.149104,-1.663563,-0.070075,0.160585,0.673674,0.71796,-45.558437355477515,-43.3329308734028,-45.253821890721156,-47.19169998975485,-47.56896636393503,-47.201934378514125,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18804233652717336,-0.1677769735760005,-0.16828079485154893,0.008770096033891209,-0.02071400926562988
808085585.550749,720.2179388999939,-5.159666,7.15304,-1.664841,-0.069668,0.159955,0.673467,0.718333,-45.57946875422931,-43.35397423432732,-45.27490253185533,-47.212731388506654,-47.58996298640705,-47.22300055354572,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1880533823121656,-0.168155891543819,-0.1677824081360519,0.0084517104551196,-0.0210368707776069
808085585.675748,720.3429379463196,-5.159998,7.156989,-1.666116,-0.070055,0.160247,0.673683,0.718028,-45.60049059725861,-43.37503910329542,-45.295979366659594,-47.23373876607366,-47.6109631312429,-47.244015163843876,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1880644154811238,-0.16852023745220737,-0.16800244044366394,0.0084517104551196,-0.0210368707776069
808085585.800785,720.4679749011993,-5.160331,7.160933,-1.667394,-0.070094,0.160225,0.673316,0.718374,-45.62153691929416,-43.39595850132173,-45.316978624876356,-47.254745269427076,-47.63193424700876,-47.26505639613605,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18807545199611939,-0.16730572210771416,-0.1677193417420214,0.0084517104551196,-0.0210368707776069
808085585.925749,720.5929388999939,-5.16066,7.164864,-1.668669,-0.069883,0.159588,0.672977,0.718853,-45.642376134150254,-43.416877538344124,-45.33791791232943,-47.275719273413415,-47.652897861895326,-47.28600081036711,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1880864820715713,-0.1674005091401288,-0.16775723479394386,0.0084517104551196,-0.021171174104821878
808085586.050689,720.7178789377213,-5.160983,7.168797,-1.669938,-0.070211,0.159946,0.673043,0.71868,-45.66342862610691,-43.43797918476412,-45.358942232869595,-47.29676588844086,-47.67389532245944,-47.30688371500582,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1880975100320751,-0.1688941895954994,-0.16806030273443187,0.0084517104551196,-0.0217490504570143
808085586.175794,720.8429839611053,-5.16131,7.172745,-1.671217,-0.070371,0.159827,0.672837,0.718883,-45.684369161434006,-43.45898921758635,-45.37992226507049,-47.317853325861506,-47.694913262384944,-47.32785899908049,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18810855255520698,-0.16793916226471575,-0.16800236598795942,0.0084517104551196,-0.0214264430105686
808085586.300747,720.9679369926453,-5.161632,7.176674,-1.67249,-0.070189,0.159398,0.672828,0.719005,-45.70530345539737,-43.47993074396072,-45.40090166070877,-47.338832721499784,-47.715870960790205,-47.34877882822184,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18811958166262294,-0.16759518449684266,-0.16772460937505687,0.0084517104551196,-0.021359297291361632
808085586.425884,721.093073964119,-5.161953,7.180618,-1.673764,-0.07048,0.159726,0.672865,0.718869,-45.72635418518257,-43.50103075978768,-45.42198711975288,-47.35994729410959,-47.73687406723184,-47.36977465627206,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1881306270056857,-0.1686153626579934,-0.16784093617007484,0.0084517104551196,-0.020969298499219073
808085586.550753,721.2179429531097,-5.162277,7.184562,-1.675042,-0.070524,0.159593,0.672488,0.719247,-45.7472552122199,-43.52200904546772,-45.4429249765235,-47.38100941517041,-47.75788637851656,-47.39076017636398,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1881416486949999,-0.16800236671721355,-0.16827485714865711,0.008054313143528426,-0.0205801361118318
808085586.675845,721.3430349826813,-5.162596,7.188503,-1.676318,-0.070353,0.159083,0.67228,0.719571,-45.76819833973423,-43.54299005726352,-45.46402244095225,-47.4020744120935,-47.778871498594526,-47.41178318072343,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18815269007121962,-0.1677246093749432,-0.16775745145270415,0.0061466917395591,-0.02012282594876067
808085586.800653,721.4678429365158,-5.16291,7.192441,-1.677589,-0.070515,0.159185,0.671888,0.719898,-45.78913890587501,-43.56395222591527,-45.48486296462215,-47.42309157179989,-47.79983235942564,-47.43275058776999,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1881637063732032,-0.16795539072405866,-0.1679449120599026,0.0061466917395591,-0.019411731122449455
808085586.925749,721.5929388999939,-5.16322,7.196379,-1.678862,-0.07072,0.159233,0.672028,0.719738,-45.810162571367975,-43.58506570780447,-45.505899691794184,-47.44413553202321,-47.82078584570263,-47.45373633235431,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1881747480966532,-0.16877828270528597,-0.1674992996928898,0.0061466917395591,-0.018954708148228822
808085587.050862,721.7180519104004,-5.163533,7.200315,-1.680136,-0.070794,0.159163,0.672051,0.719724,-45.83118910177291,-43.606022119973204,-45.52682203634322,-47.46508467320382,-47.84181715094746,-47.47477013374737,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18818579132476781,-0.167499863528571,-0.16809846695001363,0.0061466917395591,-0.0183098670095205
808085587.175885,721.8430749177933,-5.163845,7.204256,-1.681412,-0.070883,0.15919,0.672164,0.719604,-45.85220050624412,-43.62703037074607,-45.547825500401814,-47.48606551200646,-47.86287367851037,-47.49581622890037,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18819682660867415,-0.16803507779050256,-0.16842122103762244,0.006013414792596467,-0.0183098670095205
808085587.300745,721.9679349660873,-5.164159,7.208203,-1.68269,-0.070562,0.158876,0.672342,0.719538,-45.873191755490545,-43.6480143882618,-45.568764450232266,-47.507076980749844,-47.88388448982368,-47.51681470987751,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1882078475088286,-0.168060302734375,-0.16827489337362841,0.0053783520124852,-0.0183098670095205
808085587.425749,722.0929388999939,-5.164475,7.212146,-1.683962,-0.070335,0.158892,0.672314,0.719584,-45.894241917456384,-43.66902258723713,-45.58974515231967,-47.52805044978595,-47.904869267695176,-47.53795089069172,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18821888110919413,-0.16806030273443184,-0.1678729398003121,0.0053783520124852,-0.0183098670095205
808085587.55086,722.2180500030518,-5.16479,7.216099,-1.685237,-0.069859,0.159444,0.672396,0.719431,-45.9153101262782,-43.69004152674461,-45.61079882044578,-47.54904691730917,-47.92594312374422,-47.55925808664324,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18822992416895468,-0.1680021916021072,-0.16844113379206987,0.00551147581556226,-0.018512360784335116
808085587.675598,722.3427879810333,-5.165108,7.220045,-1.68651,-0.070021,0.159619,0.673403,0.718433,-45.93630048460909,-43.7109703377646,-45.631734813854564,-47.56986850060639,-47.946794716786826,-47.5802144065965,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18824093429444785,-0.1677821891828708,-0.1671631477438946,0.006278204887521988,-0.0194785837084054
808085587.800789,722.4679789543152,-5.165436,7.223981,-1.687782,-0.070454,0.160033,0.673443,0.718262,-45.9573173282115,-43.73199481886695,-45.65280132073531,-47.590922626470274,-47.967804313891975,-47.60121926018473,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18825198440403557,-0.16793927350509547,-0.16782038316649878,0.0069150310009717,-0.0194785837084054
808085587.92614,722.5933299064636,-5.165766,7.227918,-1.689059,-0.070213,0.159872,0.672953,0.71878,-45.97845576396504,-43.75299611587252,-45.673837332913536,-47.6120585757817,-47.988900670163275,-47.62226301673945,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18826304863432194,-0.16753998789494168,-0.16829833287838677,0.0069150310009717,-0.0194785837084054
808085588.050669,722.7178589105606,-5.166091,7.231861,-1.690335,-0.069907,0.159701,0.673278,0.718544,-45.9993810008782,-43.77395188916125,-45.69479310620227,-47.63298695790945,-48.00979130971609,-47.64308446157156,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.188274040314521,-0.16828026081709196,-0.16775722012959757,0.0069150310009717,-0.0194785837084054
808085588.17566,722.8428499698639,-5.166419,7.235801,-1.691608,-0.070196,0.159958,0.673109,0.718617,-46.02039423934185,-43.7949231689563,-45.71574997960124,-47.65399299317505,-48.03079734498169,-47.66408329363913,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18828507277849646,-0.16778223908130213,-0.168060302734375,0.0069150310009717,-0.0193448346965396
808085588.30065,722.9678399562836,-5.166745,7.23974,-1.692883,-0.070393,0.160035,0.672995,0.718687,-46.041442052606726,-43.81592902391276,-45.73670071728702,-47.67499884813151,-48.05180319993815,-47.68504719028715,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18829610514777276,-0.168060302734375,-0.168060302734375,0.006849114688488718,-0.0186994392424821
808085588.425625,723.0928149223328,-5.16707,7.243682,-1.694162,-0.070414,0.160052,0.673284,0.718411,-46.06248014506855,-43.83692450934177,-45.757780763015035,-47.69600937019277,-48.07281372199941,-47.706007913882786,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1883071361912607,-0.16799752856701897,-0.16811784572111804,0.006465021996051507,-0.0186994392424821
808085588.550646,723.2178359031677,-5.167399,7.247627,-1.695441,-0.07056,0.159985,0.673138,0.718548,-46.08348401047988,-43.85790484053723,-45.77881154578063,-47.7170473514343,-48.09385955612379,-47.726981046602305,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1883181712962908,-0.16781448245999694,-0.16833841795051777,0.0061466917395591,-0.0186994392424821
808085588.675629,723.3428189754486,-5.167726,7.251561,-1.696718,-0.070835,0.160247,0.673067,0.718529,-46.104453940250096,-43.878937103902,-45.799729166479665,-47.73801412091416,-48.11486424908798,-47.74797854677308,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18832920305528358,-0.1682808958120265,-0.16806030273431816,0.0061466917395591,-0.018632661333057778
808085588.800657,723.4678469896317,-5.168052,7.255497,-1.697999,-0.071128,0.16057,0.673102,0.718395,-46.12545112702355,-43.89990737874177,-45.82067907683813,-47.75902636682804,-48.13587584025663,-47.76895602381047,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18834023878111938,-0.16772460937494316,-0.16805506594618014,0.0061466917395591,-0.0183098670095205
808085588.925664,723.5928539037704,-5.168379,7.259428,-1.699281,-0.071211,0.160462,0.672866,0.718632,-46.146372738923674,-43.920888523622125,-45.84172974066314,-47.780035066662094,-48.15688138013866,-47.78996406868828,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1883512726445382,-0.1678398752972729,-0.16803502451635333,0.006080732481518339,-0.0183098670095205
808085589.050786,723.717975974083,-5.168704,7.263368,-1.700567,-0.071346,0.1604,0.672589,0.718892,-46.16733127763655,-43.941943429610546,-45.86277805983627,-47.801063119677565,-48.177916678650945,-47.8109817164659,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18836231667233466,-0.16827491693380403,-0.168118210158697,0.005629852955701436,-0.0183098670095205
808085589.175633,723.8428229093552,-5.169025,7.267306,-1.701852,-0.0717,0.160307,0.672227,0.719216,-46.18829804913548,-43.96288017704501,-45.883682593102996,-47.822044933414865,-48.19894040267536,-47.83193600814411,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1883733364150548,-0.1676993302944213,-0.16839599609375,0.0049941823817789,-0.018176286989360652
808085589.300648,723.9678379297256,-5.169342,7.27124,-1.703139,-0.072124,0.160454,0.672018,0.719336,-46.20922821635032,-43.9838554716589,-45.904640328717505,-47.84304714195969,-48.219985232401086,-47.85297363871359,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18838437099397845,-0.16778219570520458,-0.16833840976354542,0.0049941823817789,-0.0175307244062423
808085589.425618,724.092808008194,-5.169657,7.275172,-1.704427,-0.072097,0.16056,0.671918,0.719408,-46.23019596305676,-44.00486516999081,-45.92558050202206,-47.86401172843762,-48.24100211984477,-47.87394857453182,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18839540160605903,-0.16811782939893513,-0.16817535606343842,0.0049941823817789,-0.0175307244062423
808085589.550608,724.2177979946136,-5.169971,7.27911,-1.705719,-0.071789,0.160653,0.671763,0.719563,-46.251209003763506,-44.0259057975054,-45.94662831528695,-47.885017583394074,-48.26207751991752,-47.89498920204642,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18840643397533532,-0.168338505485922,-0.16861670823758265,0.0049941823817789,-0.0175307244062423
808085589.675738,724.3429279327393,-5.170284,7.283057,-1.707012,-0.071479,0.160788,0.671828,0.719504,-46.27228038433532,-44.046935172787926,-45.96768523711943,-47.90604695867659,-48.28311412456969,-47.91601069074386,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1884174786975924,-0.168060302734375,-0.1681180776342812,0.0049941823817789,-0.0175307244062423
808085589.80072,724.4679099321365,-5.170597,7.286988,-1.708299,-0.071436,0.161115,0.671747,0.71951,-46.29333407594459,-44.06793968544298,-45.988647137481166,-47.92705147133165,-48.30415336952501,-47.93698519360987,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.188428510361886,-0.168060302734375,-0.16833820115520193,0.0049941823817789,-0.0175307244062423
808085589.925729,724.5929189920425,-5.170911,7.290931,-1.709591,-0.071188,0.160854,0.671485,0.719838,-46.3144053867145,-44.08894086258442,-46.009632754296035,-47.948060531783995,-48.325162429977354,-47.95802426712544,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18843954441470312,-0.16799724081785472,-0.168060302734375,0.0049941823817789,-0.0175307244062423
808085590.050603,724.7177929878235,-5.171222,7.29487,-1.710879,-0.070965,0.160332,0.671243,0.720201,-46.33537138108659,-44.10988933106273,-46.03068140236428,-47.96906126145768,-48.34613442337286,-47.9789655515342,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1884505665459468,-0.16775685239589216,-0.16794524163617683,0.0049941823817789,-0.0175307244062423
808085590.17564,724.8428299427032,-5.171527,7.298806,-1.712162,-0.070899,0.160707,0.671036,0.720317,-46.35643963760231,-44.13091027602786,-46.05165317677892,-47.99014456514852,-48.36706356948707,-47.99993732594885,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18846160306094237,-0.16811785751935937,-0.1673836837624446,0.0049941823817789,-0.0175307244062423
808085590.300617,724.9678069353104,-5.171833,7.302746,-1.713448,-0.070722,0.160365,0.671067,0.720382,-46.37737780670432,-44.151948712435114,-46.07262208279644,-48.011148236360896,-48.38799454983746,-48.02090557844349,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1884726342833065,-0.16833847549356404,-0.1674786687833434,0.0049941823817789,-0.0175307244062423
808085590.425617,725.0928069353104,-5.172137,7.306685,-1.71473,-0.070752,0.160315,0.671104,0.720356,-46.39842011746441,-44.172963439028536,-46.093636809389864,-48.03215512067982,-48.40898705665313,-48.041917797385395,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18848366753644172,-0.1681178127473686,-0.1679400545253884,0.0049941823817789,-0.0175307244062423
