SCLK,SCLK_REL,ROVER_X [METERS],ROVER_Y [METERS],ROVER_Z [METERS],QUAT_X,QUAT_Y,QUAT_Z,QUAT_C,LF_DRIVE,LM_DRIVE,LR_DRIVE,RF_DRIVE,RM_DRIVE,RR_DRIVE,LF_STEER [RADIANS],LR_STEER [RADIANS],RF_STEER [RADIANS],RR_STEER [RADIANS],SLIP
781814116.33154,819.8420740365982,-197.788063,-256.309265,-85.122908,0.148292,0.025795,-0.487435,0.860088,-54.843924925757165,-51.755046244368714,-54.217639322981995,-36.5310059406911,-39.285231943831604,-37.08809669996845,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2255237958494103
781814116.456543,819.9670770168304,-197.785291,-256.312918,-85.123731,0.148345,0.025774,-0.487459,0.860066,-54.864894767688384,-51.77604733410408,-54.238647361682524,-36.55197833396233,-39.30623303356697,-37.10907667392894,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22553928762277334
781814116.581604,820.0921380519867,-197.782503,-256.316597,-85.12456,0.148436,0.025774,-0.487452,0.860054,-54.88591256311702,-51.79703011682795,-54.259658187656896,-36.5729929464178,-39.327215816290845,-37.13012884847558,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22555478659095465
781814116.706661,820.2171950340271,-197.779731,-256.32025,-85.125383,0.148544,0.025799,-0.487437,0.860043,-54.906929677377775,-51.81804723108871,-54.28064729828475,-36.59401006067856,-39.3482322952259,-37.15114278162582,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22557028505682833
781814116.831628,820.3421620130539,-197.776957,-256.323929,-85.126205,0.148622,0.02577,-0.48743,0.860034,-54.92793166570482,-51.83904160759994,-54.30167664788314,-36.6150120490056,-39.36923110418138,-37.172144769952865,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22558577236851762
781814116.956739,820.4672729969025,-197.774184,-256.327583,-85.127034,0.148752,0.025799,-0.487389,0.860034,-54.948957855525805,-51.860029632869555,-54.32266467315276,-36.636038238826586,-39.39025729400237,-37.193170959773845,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22560127752690193
781814117.081579,820.5921130180359,-197.77141,-256.331263,-85.127857,0.148866,0.025809,-0.48735,0.860036,-54.96993787444808,-51.8810102846146,-54.34364532489781,-36.65701192952111,-39.411237945747416,-37.2141516115189,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22561674910454307
781814117.206695,820.7172290086746,-197.768625,-256.334916,-85.128686,0.148954,0.025756,-0.487316,0.860042,-54.99096172383725,-51.90203731587826,-54.36467235616147,-36.67800332380284,-39.43226497701107,-37.23517864278256,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22563225488342503
781814117.331621,820.8421550989151,-197.76585,-256.338595,-85.129515,0.149052,0.025771,-0.487284,0.860043,-55.01195684038248,-51.9230324324235,-54.3856604975299,-36.69899526201334,-39.45325311837951,-37.256166150044,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22564773712771666
781814117.456705,820.967239022255,-197.763078,-256.342249,-85.130338,0.149077,0.025741,-0.487297,0.860032,-55.03297147905687,-51.944054074447195,-54.40664715306048,-36.72001690403704,-39.474232133892656,-37.2771496249843,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22566323893245877
781814117.581799,821.0923330783844,-197.760304,-256.345928,-85.131167,0.149095,0.025695,-0.487258,0.860052,-55.05396690060297,-51.9650767798521,-54.42767753292719,-36.74104024898043,-39.49522437740961,-37.29818000485102,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22567874199296997
781814117.706676,821.2172100543976,-197.757518,-256.34958,-85.131989,0.149161,0.025738,-0.487228,0.860056,-55.0749816961179,-51.98605347346165,-54.44869169265803,-36.76202011774876,-39.516246166549536,-37.31919480036595,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2256942181504749
781814117.831659,821.3421930074692,-197.754743,-256.35326,-85.132819,0.149228,0.02576,-0.487208,0.860056,-55.09595076573896,-52.007030166249024,-54.469658218629775,-36.78298982263368,-39.537250839479384,-37.34016450525086,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22570970744184726
781814117.956656,821.4671900272369,-197.751958,-256.356912,-85.133648,0.149299,0.025803,-0.487178,0.860059,-55.11695462328862,-52.028072176999565,-54.49066525561284,-36.80399622444383,-39.55825088956044,-37.36117154223393,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2257251984765226
781814118.081674,821.5922080278397,-197.749184,-256.360591,-85.134476,0.149396,0.025852,-0.487141,0.860062,-55.13796518631716,-52.04907574708341,-54.511668825696695,-36.824996615003336,-39.57922647782107,-37.38218210526247,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22574069211137868
781814118.206699,821.7172330617905,-197.746411,-256.364245,-85.135306,0.149475,0.025859,-0.48708,0.860082,-55.15897693137231,-52.070052523413324,-54.532645602026605,-36.845973391333246,-39.600237586389994,-37.4031932138314,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22575618661788624
781814118.331677,821.8422110080719,-197.743624,-256.367924,-85.136135,0.149518,0.025851,-0.487025,0.860106,-55.179980762859486,-52.091055719087315,-54.55364180375546,-36.866977222820424,-39.62122425177586,-37.4241868731624,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2257716752887609
781814118.456697,821.9672310352325,-197.740852,-256.371578,-85.136964,0.149565,0.025856,-0.486964,0.860133,-55.200991666471964,-52.11206344381572,-54.57461456075908,-36.887995127101014,-39.64217222060688,-37.44516280905009,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2257871691747708
781814118.581724,822.0922580957413,-197.738067,-256.37523,-85.137793,0.149605,0.02585,-0.486922,0.86015,-55.22200375211105,-52.1330755294548,-54.59562664639816,-36.90904217374191,-39.66322627699992,-37.46616788493702,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22580266393243217
781814118.706758,822.2172920703888,-197.735292,-256.37891,-85.138622,0.149643,0.025784,-0.48686,0.86018,-55.24300934029816,-52.154088777086145,-54.616639894029504,-36.93004776192902,-39.68426745539182,-37.4871461806506,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22581815954697132
781814118.831762,822.3422960042953,-197.732507,-256.382562,-85.139451,0.149723,0.025799,-0.486767,0.860218,-55.26398644482833,-52.17509697606147,-54.637648093004834,-36.95102486645919,-39.70523305296957,-37.508146718741045,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22583365143852438
781814118.956829,822.4673629999161,-197.729722,-256.386215,-85.14028,0.149756,0.02576,-0.486704,0.860249,-55.28503313619876,-52.19611577320756,-54.658666890150926,-36.97207860279741,-39.72620668966556,-37.52912740040483,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22584915114539342
781814119.081614,822.592148065567,-197.726948,-256.389894,-85.141109,0.149771,0.025639,-0.486602,0.860308,-55.305969635406655,-52.21708718911759,-54.67963767216861,-36.993050018707436,-39.747150161689206,-37.55009881631486,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2258646159123339
781814119.206533,822.7170670032501,-197.724162,-256.393547,-85.141938,0.149856,0.025641,-0.486471,0.860367,-55.326963549890934,-52.23807352657968,-54.70063535145164,-37.014043933191715,-39.76817211942398,-37.571085785195464,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22588009727020028
781814119.331545,822.8420790433884,-197.721377,-256.397199,-85.142768,0.149924,0.025615,-0.486353,0.860423,-55.34797311120201,-52.25904488854576,-54.721672979183495,-37.03504654485732,-39.789139083237394,-37.59206033044029,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22589559016636862
781814119.456538,822.9670720100403,-197.71859,-256.400877,-85.143596,0.149965,0.025596,-0.48629,0.860452,-55.36897883544589,-52.28005124436094,-54.74264432297423,-37.056024835932476,-39.81010724411681,-37.613066054684175,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22591108069873633
781814119.581616,823.0921500921249,-197.715804,-256.40453,-85.144425,0.149989,0.025574,-0.486222,0.860487,-55.38998933916446,-52.301064931205474,-54.76366498331481,-37.07707290320832,-39.83112093096133,-37.63407655840274,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22592658177956448
781814119.706724,823.2172580957413,-197.713019,-256.408183,-85.145255,0.150031,0.025563,-0.486121,0.860537,-55.41098003995285,-52.32205563199386,-54.78468366252491,-37.09806042325363,-39.85211864150188,-37.65506725919113,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22594208656860493
781814119.831656,823.3421900272369,-197.710234,-256.411835,-85.146084,0.150074,0.025572,-0.48602,0.860586,-55.4319761381812,-52.343051095049304,-54.8056517957375,-37.11905652148198,-39.873149691648,-37.67606335741948,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2259575695368105
781814119.956684,823.46721804142,-197.707449,-256.415487,-85.146913,0.150107,0.025552,-0.485914,0.860641,-55.45298838409508,-52.36406016143882,-54.8266990164193,-37.14006177108968,-39.89415494125569,-37.69707560333337,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22597306441266193
781814120.081579,823.5921130180359,-197.704648,-256.419164,-85.147735,0.150126,0.025575,-0.485854,0.860671,-55.47397827167515,-52.3850500490189,-54.847688271176594,-37.16102365435654,-39.91510923064926,-37.718057897040126,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22598854280100372
781814120.20671,823.7172440290451,-197.701863,-256.422817,-85.148565,0.150104,0.025563,-0.485815,0.860697,-55.495007190445904,-52.40607960461057,-54.86871464489377,-37.18208120553754,-39.93612859933637,-37.73905627516797,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22600405044137872
781814120.331728,823.8422620296478,-197.699078,-256.426469,-85.149394,0.150109,0.025574,-0.485734,0.860741,-55.51601457559809,-52.4270901676391,-54.88971819684957,-37.203056811926224,-39.957111216797784,-37.76010179483637,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22601954407623479
781814120.456655,823.9671890735626,-197.696281,-256.430121,-85.150223,0.150086,0.025537,-0.485662,0.860787,-55.53700985241813,-52.44808544445914,-54.91067852307242,-37.22405145360244,-39.97813445763313,-37.78109008507454,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22603502643871645
781814120.581765,824.0922991037369,-197.693495,-256.433774,-85.151052,0.150076,0.025505,-0.485609,0.86082,-55.55802885844605,-52.46911147400533,-54.93169689059869,-37.245074303595175,-39.999125512091275,-37.802081139532675,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22605053147891072
781814120.706647,824.2171810865402,-197.690697,-256.437425,-85.151881,0.150073,0.025488,-0.485533,0.860863,-55.57898162413039,-52.49009917784133,-54.952646480087424,-37.266062007431174,-40.02010559712653,-37.823061859468,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2260660082569133
781814120.831619,824.3421530723572,-197.687912,-256.441078,-85.152704,0.150044,0.025463,-0.485471,0.860905,-55.599984453900106,-52.51110137356591,-54.97364930985714,-37.28706483720089,-40.04107026932979,-37.84402907742332,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22608149618910028
781814120.956918,824.4674520492554,-197.685114,-256.444729,-85.153533,0.150031,0.025465,-0.485407,0.860942,-55.62104159472074,-52.532155976903596,-54.994714168708015,-37.308122621190705,-40.06212805331961,-37.865090755622084,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22609702464569484
781814121.081704,824.5922380685806,-197.682314,-256.448406,-85.154361,0.150043,0.025495,-0.485338,0.860979,-55.64200999937748,-52.553127553088416,-55.015727634730865,-37.329094197375525,-40.08309962950444,-37.88609721861576,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22611248953082536
781814121.206695,824.7172290086746,-197.679529,-256.452058,-85.155184,0.150045,0.025552,-0.485334,0.860979,-55.66300901462091,-52.57412656833185,-55.03676860860287,-37.350092576256436,-40.104098644747864,-37.90710323384701,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22612797981203925
781814121.331725,824.8422590494156,-197.67673,-256.45571,-85.156013,0.150074,0.025666,-0.485301,0.860989,-55.683986639436625,-52.59510419314756,-55.05777418502839,-37.37106702273741,-40.12507626956358,-37.92810881027253,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2261434749390445
781814121.456703,824.967236995697,-197.673932,-256.459362,-85.156843,0.150096,0.025751,-0.485256,0.861008,-55.7049904709238,-52.61610802463474,-55.07875006758695,-37.392070854224585,-40.14607946444448,-37.949077690162085,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22615896360991916
781814121.581762,825.0922960042953,-197.671147,-256.463014,-85.157671,0.150064,0.025807,-0.48524,0.861021,-55.72600026488362,-52.63711781859457,-55.09979545895476,-37.41308830906928,-40.167093741198194,-37.97009514500678,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22617446232694666
781814121.70684,825.21737408638,-197.668349,-256.466665,-85.1585,0.150056,0.025871,-0.485219,0.861032,-55.746989858431334,-52.65810036345283,-55.12078053931328,-37.43410896940987,-40.18810735284933,-37.991115164557414,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2261899634077748
781814121.831764,825.3422980308533,-197.665551,-256.470317,-85.15933,0.150074,0.025881,-0.48511,0.86109,-55.76801250418067,-52.67909511937978,-55.141772121332906,-37.45510372533681,-40.2090671957958,-38.01210674657705,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22620544538613885
781814121.956808,825.4673420190811,-197.662753,-256.473968,-85.160159,0.150105,0.025858,-0.484998,0.861148,-55.78899249618553,-52.700110049896466,-55.16278001392492,-37.4761186558535,-40.23008212631248,-38.03312167709373,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22622094224167333
781814122.081564,825.5920979976654,-197.659955,-256.47762,-85.160987,0.150138,0.02586,-0.484927,0.861183,-55.80995902371433,-52.72107657742527,-55.18371857371676,-37.497084551017906,-40.2510410654686,-38.05408124861424,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22623640340381782
781814122.206546,825.7170799970627,-197.65717,-256.481273,-85.161817,0.150161,0.025895,-0.48484,0.861227,-55.83096353636938,-52.742073508299654,-55.204758092033444,-37.518078931374475,-40.27200739012915,-38.07505075560766,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22625189257700012
781814122.331542,825.8420760631561,-197.654359,-256.484922,-85.162653,0.150128,0.025931,-0.484794,0.861257,-55.85197041307765,-52.7630421904214,-55.225764968741714,-37.53905079637843,-40.29301426683742,-38.09605763231593,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22626738349348544
781814122.456545,825.9670790433884,-197.651563,-256.488548,-85.163481,0.150088,0.02599,-0.48481,0.861253,-55.87297087034676,-52.78405022912193,-55.246765426010825,-37.56005883507896,-40.31402230553795,-38.11706503923051,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22628287526684848
781814122.58162,826.0921540260315,-197.648765,-256.4922,-85.16431,0.150056,0.026023,-0.484804,0.861261,-55.893952814858494,-52.80507036856944,-55.26774737052256,-37.58107897452646,-40.33504244498545,-38.1380819957667,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22629837596355903
781814122.706729,826.2172631025314,-197.645967,-256.495851,-85.16514,0.150035,0.026039,-0.484755,0.861292,-55.91497868412989,-52.82609623784083,-55.288773239793954,-37.60210484379786,-40.356061302823946,-38.159100853605196,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22631388088556326
781814122.831664,826.3421980142593,-197.643169,-256.499502,-85.165969,0.150042,0.026107,-0.484717,0.86131,-55.935975283216976,-52.84708521192806,-55.30976983888104,-37.62309381788509,-40.37702231625735,-38.18006250245526,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2263293642231127
781814122.956723,826.4672570228577,-197.640371,-256.503154,-85.166804,0.150053,0.026168,-0.484676,0.861329,-55.95699273806167,-52.86807216201487,-55.33078028433374,-37.64407312136245,-40.398029582429444,-38.20107995729995,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2263448629401402
781814123.0816,826.5921339988708,-197.637573,-256.506805,-85.167633,0.150054,0.026167,-0.484617,0.861363,-55.977979600455,-52.88908955260922,-55.35173219444914,-37.66505998375578,-40.418981492544845,-38.22206681969328,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2263603390976451
781814123.206699,826.7172330617905,-197.637573,-256.506805,-85.167633,0.150059,0.026141,-0.484533,0.86141,-55.99900315035484,-52.91007556418481,-55.37275574434898,-37.68608417014184,-40.4400056789309,-38.243090369593126,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.226375842778654
781814123.331805,826.8423390388489,-197.634691,-256.510227,-85.168355,0.150082,0.026136,-0.484453,0.861451,-56.020018283597885,-52.931100912563124,-55.39377791451625,-37.707109518520156,-40.46103102730922,-38.26411253976039,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22639134731654062
781814123.456657,826.9671911001205,-197.631812,-256.513623,-85.169079,0.150132,0.026168,-0.484359,0.861494,-56.040966034066514,-52.95208358777746,-55.41476058973058,-37.72809219373448,-40.482013702523545,-38.28509521497472,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22640682038633092
781814123.581756,827.0922900438309,-197.62893,-256.517044,-85.169801,0.150168,0.02621,-0.484278,0.861532,-56.06199020041822,-52.97310775412916,-55.435784756082285,-37.74911572186102,-40.503030210173165,-38.30611236084951,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22642232405256604
781814123.706638,827.2171720266342,-197.626035,-256.520463,-85.170529,0.150191,0.026245,-0.48422,0.86156,-56.08297790425422,-52.99408784248226,-55.45677245991829,-37.770093268365606,-40.523979796344065,-38.32706512349251,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22643780083056864
781814123.83172,827.3422540426254,-197.623153,-256.523885,-85.171252,0.1502,0.026281,-0.484169,0.861585,-56.10399922572833,-53.01507801146363,-55.477786773000844,-37.79107960902911,-40.545001117818174,-38.34808644496661,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2264533023989307
781814123.956715,827.4672490358353,-197.620261,-256.527279,-85.171981,0.150205,0.026323,-0.484125,0.861608,-56.125005922127464,-53.03611966114113,-55.49875787914789,-37.81209331213904,-40.5660078142173,-38.36909250439203,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2264687931824522
781814124.081615,827.5921490192413,-197.617379,-256.530701,-85.172704,0.150188,0.026355,-0.484088,0.861631,-56.145996017228754,-53.05711039016387,-55.519745430447074,-37.833112022985006,-40.58699854324004,-38.390080055691215,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2264842721912917
781814124.206587,827.7171210050583,-197.614484,-256.53412,-85.173432,0.150208,0.02642,-0.484015,0.861666,-56.16699566622264,-53.07810625620186,-55.540748260216795,-37.854079864220694,-40.60799377621152,-38.41107592172921,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22649976012347864
781814124.331744,827.8422780036926,-197.611589,-256.53754,-85.174161,0.15019,0.026394,-0.483939,0.861713,-56.18810372893713,-53.09921767260362,-55.56189828460119,-37.87518411223791,-40.62910562102697,-38.43219094817541,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22651527098453206
781814124.45674,827.9672740697861,-197.60871,-256.540936,-85.174883,0.150183,0.026426,-0.483878,0.861748,-56.208994504340815,-53.12011205805174,-55.58278906000487,-37.89608190275612,-40.64999639643065,-38.45308172357909,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22653076190101734
781814124.581779,828.0923130512238,-197.605815,-256.544356,-85.175612,0.150196,0.026469,-0.483833,0.861769,-56.23000859341482,-53.141125508198456,-55.603803149078885,-37.917130938385526,-40.67100345730432,-38.47409581265311,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22654625813605414
781814124.70692,828.2174540758133,-197.602921,-256.547776,-85.176341,0.150194,0.026501,-0.483831,0.861769,-56.25103983189183,-53.1621535709055,-55.62483438755589,-37.93815510132117,-40.69199976231175,-38.49512640789908,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22656176701742448
781814124.831748,828.3422820568085,-197.600041,-256.551172,-85.177063,0.150146,0.026495,-0.483844,0.861771,-56.27201782218617,-53.18313219918127,-55.64580536005451,-37.95909884346838,-40.71297839058752,-38.51610952048577,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22657723710291647
781814124.956795,828.4673290252686,-197.597146,-256.554591,-85.177792,0.150147,0.0265,-0.483812,0.861788,-56.29302304328303,-53.20414763055669,-55.66678267083989,-37.98010660186628,-40.733993182548154,-38.537155399473704,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22659273432779478
781814125.081794,828.5923280715942,-197.594252,-256.558011,-85.17852,0.150185,0.026528,-0.483736,0.861824,-56.31399549274283,-53.22515500812369,-55.687783015164314,-38.001075876043615,-40.75499738483268,-38.558131706893626,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22660822561362395
781814125.206535,828.717069029808,-197.591372,-256.561408,-85.179244,0.15021,0.02653,-0.483668,0.861858,-56.33495949594362,-53.24611901132448,-55.70871208993776,-38.0220398792444,-40.77596138803347,-38.57912369223778,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2266236849142754
781814125.331548,828.8420820236206,-197.588478,-256.564827,-85.179972,0.150257,0.026542,-0.48357,0.861904,-56.35596163500668,-53.26712115038754,-55.72972876216954,-38.04304960083027,-40.796971109619335,-38.600098398437694,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2266391779286338
781814125.456543,828.9670770168304,-197.585583,-256.568247,-85.1807,0.15028,0.026538,-0.483492,0.861944,-56.37693771825071,-53.28808965294229,-55.75076288890341,-38.0640562972294,-40.81797780601846,-38.62110509483682,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2266546687121553
781814125.58161,829.0921440124512,-197.582691,-256.571641,-85.181429,0.150272,0.026542,-0.48345,0.861969,-56.397987105850916,-53.30910845008839,-55.77175046182674,-38.08506812292035,-40.83899660316455,-38.64211628675912,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22667016841902432
781814125.706742,829.217276096344,-197.579797,-256.575061,-85.182152,0.150258,0.026556,-0.483421,0.861987,-56.41897867060834,-53.33013117019436,-55.79280817214748,-38.106062230806856,-40.86002633906537,-38.66311486731138,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2266856761923631
781814125.808037,829.3185710906982,-197.576902,-256.578465,-85.182883,0.150264,0.026581,-0.483355,0.862022,-56.43600233802499,-53.347120833554065,-55.8097978355072,-38.123082806945604,-40.87705000648202,-38.68017253878497,-8.602288569800541e-10,-0.0,4.301144284895223e-10,8.602288569800541e-10,0.2266982298058244
781814125.831656,829.3421900272369,-197.576905,-256.578456,-85.182881,0.150264,0.026581,-0.483355,0.862022,-56.43996475674794,-53.35109628426289,-55.81376629931401,-38.12705212695073,-40.88101179003206,-38.684135899326066,-8.521943194558604e-05,-0.0,4.260971597274302e-05,8.521943194558604e-05,0.2267011569297318
781814125.956729,829.4672631025314,-197.57401,-256.581876,-85.18361,0.150282,0.026625,-0.483282,0.862059,-56.46094960087794,-53.37214406649582,-55.83478611821192,-38.14806493441574,-40.902000466070604,-38.705120743456064,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2267166573900623
781814126.08161,829.5921440124512,-197.571118,-256.58527,-85.184339,0.150303,0.026698,-0.483252,0.862069,-56.481936490636144,-53.393096006017004,-55.85577364173878,-38.169024479160726,-40.92301596837933,-38.72610826698292,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22673213403510112
781814126.206782,829.717316031456,-197.568224,-256.58869,-85.185067,0.150315,0.026722,-0.483225,0.862082,-56.502962727914564,-53.41412927249621,-55.87680242092756,-38.19008888758253,-40.94401742557238,-38.747137685189955,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22674764675764753
781814126.331818,829.8423520326614,-197.565332,-256.592085,-85.185797,0.150345,0.026783,-0.48322,0.862077,-56.52394138366071,-53.435142860711494,-55.897770859708544,-38.21106754332869,-40.965031013787666,-38.76812338222226,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22676314262334046
781814126.456782,829.967316031456,-197.562437,-256.595504,-85.186525,0.150345,0.026767,-0.4832,0.862089,-56.544942871129024,-53.45615137738059,-55.91873742679309,-38.23206839177874,-40.98603250125598,-38.789152121855295,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22677862956568592
781814126.581818,830.0923520326614,-197.559546,-256.598899,-85.187254,0.150384,0.026787,-0.48314,0.862115,-56.56594941805815,-53.47719989806501,-55.93975805629452,-38.253071763028856,-41.00704544935434,-38.81012760192243,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22679412543137886
781814126.706727,830.2172610759735,-197.556639,-256.602317,-85.187983,0.150464,0.02687,-0.483099,0.862122,-56.58691376006026,-53.4981921496983,-55.96078522831158,-38.274029094278376,-41.028027515654685,-38.83111985355572,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22680960556302365
781814126.831584,830.342118024826,-197.553747,-256.605711,-85.188711,0.150489,0.026935,-0.483098,0.862116,-56.607924611893395,-53.51917564632095,-55.98176872493423,-38.29501259090103,-41.04897606136001,-38.85210335017837,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22682507923853787
781814126.956748,830.4672820568085,-197.550852,-256.609131,-85.189439,0.150497,0.026998,-0.483106,0.862108,-56.628921536339476,-53.54020309565021,-56.00280383004065,-38.316047696007445,-41.07001116646643,-38.87313845528479,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22684059097124276
781814127.081719,830.5922530889511,-197.547961,-256.612526,-85.190175,0.15052,0.027086,-0.483108,0.8621,-56.64991719776299,-53.5611676445551,-56.02380586243817,-38.337050365502364,-41.09100682788994,-38.8941334796109,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2268560787852397
781814127.206707,830.7172410488129,-197.545054,-256.615944,-85.190903,0.150513,0.027154,-0.483158,0.862071,-56.670887758536985,-53.58217315892762,-56.04480119518121,-38.3580482391153,-41.11197675193398,-38.91510086278504,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.22687156869710973
781814127.33174,830.8422740697861,-197.542162,-256.619339,-85.191639,0.150467,0.027113,-0.483212,0.86205,-56.69190084589354,-53.603186246284174,-56.065772309782915,-38.37902319086425,-41.13298666132323,-38.93611395014159,-8.52211524033e-05,-0.0,4.26105762016e-05,8.52211524033e-05,0.2268870641934588
